2024-07-22,Keyboard,3847.93,Hyderabad,CUST00043,5
2024-03-14,Mouse,2446.19,Kolkata,CUST00642,3
2024-06-23,Monitor,310.18,Hyderabad,CUST00254,4
2024-05-01,Headphones,2426.48,Chennai,CUST00414,2
2024-01-27,Keyboard,847.62,Bangalore,CUST00988,3
2024-11-10,Webcam,664.34,Bangalore,CUST00741,3
2024-09-14,Scanner,352.54,Bangalore,CUST00992,3
2024-10-07,Scanner,1685.35,Mumbai,CUST00382,2
2024-08-14,Webcam,4793.05,Chennai,CUST00749,3
2024-06-04,Printer,3084.94,Ahmedabad,CUST00034,2
2024-10-14,Monitor,1745.65,Bangalore,CUST00650,5
2024-11-29,Headphones,1325.49,Bangalore,CUST00242,5
2024-09-29,Mouse,3202.65,Kolkata,CUST00705,4
2024-03-01,Keyboard,1164.08,Pune,CUST00732,4
2024-03-13,Printer,4858.3,Bangalore,CUST00082,3
2024-02-16,Keyboard,2600.92,Pune,CUST00909,4
2024-01-10,Webcam,2625.94,Hyderabad,CUST00859,1
2024-05-01,Monitor,1190.76,Pune,CUST00960,5
2024-10-09,Headphones,4027.13,Kolkata,CUST00033,4
2024-08-07,Headphones,2668.87,Delhi,CUST00323,4
2024-07-23,Laptop,2476.43,Hyderabad,CUST00242,4
2024-12-28,Keyboard,3553.55,Chennai,CUST00264,1
2024-02-08,Webcam,487.9,Ahmedabad,CUST00844,5
2024-12-11,Mouse,4222.69,Chennai,CUST00276,1
2024-06-02,Mouse,3271.65,Kolkata,CUST00575,2
2024-05-11,Printer,145.84,Hyderabad,CUST00195,2
2024-04-18,Printer,463.33,Pune,CUST00171,5
2024-07-18,Headphones,420.94,Mumbai,CUST00773,3
2024-08-22,Keyboard,864.54,Mumbai,CUST00282,3
2024-10-10,Monitor,668.46,Chennai,CUST00526,5
2024-06-01,Printer,207.31,Ahmedabad,CUST00182,4
2024-07-02,Laptop,4994.42,Mumbai,CUST00635,3
2024-12-13,Keyboard,4576.53,Ahmedabad,CUST00603,4
2024-11-11,Printer,4908.71,Mumbai,CUST00995,1
2024-05-11,Scanner,1679.73,Mumbai,CUST00210,2
2024-07-09,Laptop,4081.56,Delhi,CUST00356,5
2024-01-24,Laptop,266.89,Pune,CUST00213,3
2024-05-30,Scanner,3492.74,Hyderabad,CUST00634,2
2024-11-20,Laptop,4253.06,Ahmedabad,CUST00684,2
2024-04-08,Scanner,1315.27,Pune,CUST00843,1
2024-05-18,Mouse,4195.63,Mumbai,CUST00787,2
2024-02-10,Webcam,3970.73,Chennai,CUST00949,2
2024-12-26,Scanner,199.4,Hyderabad,CUST00368,5
2024-07-09,Keyboard,3516.8,Chennai,CUST00387,1
2024-08-05,Laptop,642.54,Ahmedabad,CUST00182,2
2024-10-11,Headphones,4820.38,Kolkata,CUST00909,4
2024-03-08,Monitor,4198.38,Hyderabad,CUST00506,1
2024-01-30,Scanner,1486.32,Bangalore,CUST00509,5
2024-06-28,Monitor,3467.23,Kolkata,CUST00185,5
2024-08-22,Webcam,2847.83,Pune,CUST00856,1
2024-05-23,Monitor,2521.17,Delhi,CUST00675,2
2024-07-27,Mouse,110.84,Chennai,CUST00014,2
2024-03-11,Scanner,1148.55,Pune,CUST00576,3
2024-06-24,Webcam,2490.62,Bangalore,CUST00585,5
2024-02-11,Laptop,886.25,Mumbai,CUST00258,4
2024-09-15,Printer,3375.15,Kolkata,CUST00856,2
2024-11-01,Printer,3993.07,Chennai,CUST00071,1
2024-08-17,Laptop,507.0,Mumbai,CUST00157,5
2024-02-25,Laptop,1034.24,Bangalore,CUST00444,1
2024-04-13,Printer,3374.61,Delhi,CUST00208,3
2024-08-09,Keyboard,3801.47,Mumbai,CUST00424,1
2024-09-16,Mouse,1419.46,Kolkata,CUST00635,5
2024-05-09,Monitor,2996.58,Ahmedabad,CUST00871,2
2024-05-14,Scanner,269.04,Bangalore,CUST00188,1
2024-07-17,Mouse,1423.67,Hyderabad,CUST00236,2
2024-10-23,Printer,462.21,Pune,CUST00924,5
2024-08-29,Mouse,3780.87,Kolkata,CUST00827,3
2024-07-02,Webcam,2820.71,Chennai,CUST00101,4
2024-08-15,Laptop,3143.61,Kolkata,CUST00840,4
2024-07-14,Monitor,679.95,Delhi,CUST00469,1
2024-11-18,Keyboard,378.12,Ahmedabad,CUST00741,2
2024-10-17,Mouse,4101.38,Delhi,CUST00705,5
2024-09-29,Scanner,1689.66,Bangalore,CUST00623,4
2024-06-01,Printer,2942.41,Hyderabad,CUST00232,5
2024-08-22,Headphones,2906.04,Chennai,CUST00186,1
2024-12-09,Laptop,3918.18,Bangalore,CUST00884,2
2024-04-13,Monitor,3161.82,Delhi,CUST00345,1
2024-02-01,Mouse,2011.45,Chennai,CUST00469,1
2024-05-02,Scanner,1870.17,Ahmedabad,CUST00310,3
2024-07-02,Keyboard,4366.9,Delhi,CUST00606,2
2024-04-24,Monitor,517.01,Pune,CUST01000,1
2024-06-08,Printer,2765.14,Hyderabad,CUST00526,1
2024-07-30,Mouse,2464.36,Chennai,CUST00137,5
2024-09-18,Monitor,4268.03,Hyderabad,CUST00652,3
2024-08-12,Mouse,3374.73,Bangalore,CUST00082,5
2024-10-08,Webcam,1023.65,Ahmedabad,CUST00518,4
2024-03-18,Keyboard,1834.15,Chennai,CUST00344,5
2024-10-19,Printer,3148.46,Delhi,CUST00817,4
2024-09-23,Scanner,747.46,Chennai,CUST00746,4
2024-02-06,Keyboard,4927.1,Hyderabad,CUST00112,1
2024-12-14,Laptop,201.76,Kolkata,CUST00591,5
2024-11-15,Keyboard,3493.91,Pune,CUST00729,4
2024-11-06,Headphones,1186.2,Ahmedabad,CUST00322,5
2024-09-06,Webcam,4156.37,Hyderabad,CUST00409,1
2024-04-20,Laptop,790.51,Pune,CUST00641,2
2024-03-12,Scanner,1539.82,Hyderabad,CUST00022,2
2024-10-28,Printer,3084.99,Ahmedabad,CUST00315,5
2024-08-08,Headphones,4465.63,Kolkata,CUST00235,5
2024-10-07,Laptop,1702.57,Chennai,CUST00007,1
2024-01-28,Scanner,2223.74,Kolkata,CUST00300,3
2024-09-17,Mouse,287.86,Kolkata,CUST00116,3
2024-01-20,Headphones,4116.87,Pune,CUST00872,3
2024-01-16,Mouse,3190.74,Pune,CUST00799,4
2024-02-06,Laptop,4427.44,Ahmedabad,CUST00422,3
2024-11-06,Mouse,2238.03,Kolkata,CUST00679,1
2024-05-24,Monitor,4206.59,Delhi,CUST00379,4
2024-09-02,Scanner,3151.39,Delhi,CUST00879,1
2024-07-07,Keyboard,418.23,Bangalore,CUST00940,3
2024-11-13,Webcam,1438.86,Ahmedabad,CUST00128,2
2024-12-06,Keyboard,1561.01,Bangalore,CUST00834,4
2024-08-17,Monitor,4682.22,Mumbai,CUST00959,1
2024-03-04,Scanner,1065.38,Bangalore,CUST00446,4
2024-01-17,Laptop,3912.06,Ahmedabad,CUST00615,1
2024-12-06,Printer,3430.6,Mumbai,CUST00004,3
2024-06-15,Keyboard,4241.91,Kolkata,CUST00286,5
2024-08-17,Headphones,2306.84,Delhi,CUST00307,2
2024-11-15,Laptop,1894.17,Hyderabad,CUST00454,5
2024-02-13,Printer,3195.98,Ahmedabad,CUST00175,2
2024-02-14,Printer,358.7,Delhi,CUST00063,1
2024-01-19,Printer,1978.75,Ahmedabad,CUST00016,1
2024-12-07,Monitor,1913.96,Ahmedabad,CUST00444,4
2024-10-17,Headphones,819.36,Bangalore,CUST00860,3
2024-10-25,Webcam,4435.39,Chennai,CUST00319,1
2024-04-08,Monitor,1115.11,Hyderabad,CUST00214,4
2024-04-27,Scanner,295.22,Pune,CUST00546,1
2024-06-24,Keyboard,4078.61,Mumbai,CUST00710,4
2024-09-01,Keyboard,4552.87,Chennai,CUST00254,1
2024-08-26,Mouse,3686.84,Mumbai,CUST00978,5
2024-04-09,Mouse,659.94,Kolkata,CUST00682,1
2024-06-03,Keyboard,2410.53,Pune,CUST00709,2
2024-02-19,Monitor,180.78,Pune,CUST00931,1
2024-09-18,Scanner,4005.36,Delhi,CUST00949,5
2024-02-24,Keyboard,4694.46,Ahmedabad,CUST00025,2
2024-03-17,Laptop,2515.61,Delhi,CUST00733,2
2024-11-04,Printer,4451.59,Kolkata,CUST00493,3
2024-02-23,Scanner,960.22,Delhi,CUST00869,1
2024-04-01,Headphones,1399.75,Hyderabad,CUST00537,5
2024-07-09,Headphones,2934.43,Delhi,CUST00270,5
2024-06-24,Printer,1499.35,Pune,CUST00784,4
2024-04-26,Laptop,3491.8,Mumbai,CUST00283,5
2024-07-28,Headphones,1225.46,Hyderabad,CUST00435,4
2024-05-18,Headphones,646.77,Kolkata,CUST00322,3
2024-01-31,Webcam,4512.54,Delhi,CUST00491,2
2024-06-18,Laptop,4777.27,Delhi,CUST00671,3
2024-05-03,Keyboard,1689.71,Chennai,CUST00733,3
2024-07-15,Webcam,3042.45,Kolkata,CUST00874,3
2024-10-03,Scanner,4997.55,Delhi,CUST00425,5
2024-08-22,Webcam,1447.95,Kolkata,CUST00317,3
2024-12-21,Mouse,4965.39,Mumbai,CUST00781,5
2024-05-12,Webcam,2997.96,Pune,CUST00670,2
2024-12-01,Keyboard,4972.74,Mumbai,CUST00660,1
2024-04-26,Monitor,3775.15,Ahmedabad,CUST00024,4
2024-02-21,Keyboard,337.75,Bangalore,CUST00244,2
2024-01-30,Laptop,4027.67,Bangalore,CUST00873,4
2024-12-10,Monitor,4075.53,Bangalore,CUST00863,5
2024-05-03,Printer,4484.8,Ahmedabad,CUST00054,4
2024-09-21,Keyboard,4463.12,Ahmedabad,CUST01000,5
2024-05-28,Webcam,2024.72,Hyderabad,CUST00633,3
2024-05-16,Monitor,2150.7,Bangalore,CUST00275,2
2024-08-02,Headphones,235.44,Chennai,CUST00842,1
2024-04-10,Scanner,4782.25,Hyderabad,CUST00630,1
2024-02-22,Laptop,1950.21,Kolkata,CUST00802,4
2024-10-26,Keyboard,3911.44,Chennai,CUST00221,2
2024-06-28,Mouse,1921.32,Chennai,CUST00618,1
2024-11-27,Laptop,238.21,Bangalore,CUST00488,3
2024-10-26,Headphones,1322.93,Pune,CUST00756,4
2024-11-01,Scanner,3087.39,Delhi,CUST00937,1
2024-08-31,Webcam,3526.02,Bangalore,CUST00517,2
2024-08-22,Printer,4139.55,Ahmedabad,CUST00392,3
2024-01-03,Keyboard,575.81,Kolkata,CUST00650,5
2024-10-21,Monitor,1945.28,Bangalore,CUST00778,3
2024-04-27,Laptop,301.46,Hyderabad,CUST00613,5
2024-09-03,Laptop,2387.23,Bangalore,CUST00378,4
2024-05-21,Printer,3405.11,Chennai,CUST00503,2
2024-12-16,Webcam,657.77,Kolkata,CUST00672,5
2024-01-28,Mouse,4469.62,Ahmedabad,CUST00779,5
2024-01-05,Webcam,1687.24,Kolkata,CUST00261,4
2024-02-01,Printer,3012.55,Chennai,CUST00363,1
2024-03-25,Webcam,412.14,Pune,CUST00042,2
2024-09-03,Laptop,2728.24,Kolkata,CUST00107,3
2024-05-13,Webcam,3110.87,Kolkata,CUST00406,3
2024-08-05,Keyboard,2435.33,Kolkata,CUST00074,4
2024-05-22,Headphones,1823.26,Ahmedabad,CUST00536,1
2024-09-14,Mouse,1515.35,Kolkata,CUST00095,2
2024-02-02,Monitor,2677.27,Hyderabad,CUST00063,5
2024-06-19,Laptop,4753.23,Chennai,CUST00862,1
2024-04-08,Webcam,2270.15,Mumbai,CUST00561,1
2024-08-31,Headphones,861.11,Hyderabad,CUST00563,1
2024-06-10,Webcam,345.59,Chennai,CUST00635,3
2024-02-18,Monitor,3652.05,Kolkata,CUST00492,1
2024-05-24,Headphones,1515.07,Chennai,CUST00720,5
2024-03-14,Laptop,1382.73,Hyderabad,CUST00231,4
2024-03-24,Monitor,4443.94,Delhi,CUST00346,3
2024-12-15,Keyboard,958.52,Kolkata,CUST00732,4
2024-11-04,Headphones,931.79,Delhi,CUST00148,3
2024-12-20,Mouse,3397.92,Bangalore,CUST00946,1
2024-10-06,Webcam,4909.29,Ahmedabad,CUST00577,5
2024-10-11,Scanner,1231.96,Pune,CUST00217,5
2024-05-15,Headphones,849.6,Ahmedabad,CUST00296,4
2024-12-15,Keyboard,4437.47,Mumbai,CUST00905,4
2024-09-28,Keyboard,2464.74,Mumbai,CUST00807,3
2024-01-03,Keyboard,4122.04,Ahmedabad,CUST00291,3
2024-12-21,Printer,2049.61,Delhi,CUST00216,1
2024-02-04,Scanner,304.63,Delhi,CUST00439,4
2024-10-27,Keyboard,499.27,Ahmedabad,CUST00967,2
2024-04-26,Laptop,1694.23,Bangalore,CUST00313,4
2024-03-14,Printer,4934.3,Chennai,CUST00403,3
2024-05-27,Scanner,2959.74,Hyderabad,CUST00799,2
2024-04-12,Webcam,4109.0,Bangalore,CUST00798,5
2024-01-26,Scanner,2632.21,Kolkata,CUST00054,3
2024-09-02,Scanner,4171.02,Hyderabad,CUST00585,4
2024-10-27,Laptop,941.14,Mumbai,CUST00805,5
2024-02-04,Printer,2927.66,Hyderabad,CUST00373,4
2024-07-28,Laptop,3995.71,Bangalore,CUST00862,4
2024-11-13,Monitor,4255.79,Kolkata,CUST00135,1
2024-11-22,Scanner,3149.72,Delhi,CUST00516,1
2024-11-17,Mouse,237.38,Bangalore,CUST00316,4
2024-08-07,Monitor,205.91,Mumbai,CUST00666,3
2024-08-31,Headphones,1547.64,Kolkata,CUST00830,1
2024-03-12,Printer,3175.86,Delhi,CUST00273,5
2024-01-11,Monitor,688.66,Bangalore,CUST00687,2
2024-01-23,Monitor,1206.35,Mumbai,CUST00198,4
2024-08-25,Monitor,3641.76,Mumbai,CUST00653,1
2024-10-12,Scanner,2802.0,Mumbai,CUST00930,3
2024-10-27,Scanner,4207.34,Kolkata,CUST00412,5
2024-12-25,Webcam,3905.89,Pune,CUST00148,4
2024-07-21,Keyboard,979.11,Pune,CUST00797,2
2024-08-05,Mouse,2138.63,Kolkata,CUST00848,2
2024-11-06,Mouse,4893.38,Mumbai,CUST00731,3
2024-07-22,Headphones,1160.38,Hyderabad,CUST00923,3
2024-06-25,Keyboard,3929.9,Ahmedabad,CUST00774,3
2024-07-20,Scanner,470.92,Pune,CUST00093,4
2024-09-28,Headphones,1360.09,Pune,CUST00615,3
2024-08-02,Printer,794.63,Mumbai,CUST00142,2
2024-04-23,Printer,3070.21,Pune,CUST00038,1
2024-08-01,Headphones,1392.82,Hyderabad,CUST00474,2
2024-04-27,Laptop,3710.7,Hyderabad,CUST00655,2
2024-09-12,Scanner,4144.09,Ahmedabad,CUST00002,2
2024-04-18,Mouse,2629.64,Hyderabad,CUST00997,5
2024-04-19,Laptop,1488.43,Ahmedabad,CUST00875,3
2024-05-12,Scanner,2208.95,Chennai,CUST00427,2
2024-12-15,Webcam,1734.63,Mumbai,CUST00617,4
2024-01-18,Scanner,258.03,Pune,CUST00575,3
2024-03-06,Monitor,2669.51,Ahmedabad,CUST00234,5
2024-10-15,Mouse,2533.61,Ahmedabad,CUST00728,4
2024-11-21,Webcam,2509.69,Hyderabad,CUST00775,5
2024-02-23,Scanner,3043.26,Chennai,CUST00821,2
2024-09-17,Mouse,2304.4,Hyderabad,CUST00601,3
2024-10-08,Monitor,4721.03,Hyderabad,CUST00093,1
2024-12-04,Printer,2123.6,Bangalore,CUST00969,5
2024-07-31,Printer,2931.98,Ahmedabad,CUST00388,3
2024-03-16,Mouse,3999.43,Mumbai,CUST00062,4
2024-06-30,Mouse,489.51,Delhi,CUST00217,3
2024-01-27,Monitor,4907.77,Pune,CUST00822,3
2024-06-12,Printer,2459.83,Mumbai,CUST00798,4
2024-12-17,Webcam,4487.15,Delhi,CUST00246,5
2024-04-17,Headphones,4349.81,Pune,CUST00847,3
2024-12-06,Monitor,4872.0,Pune,CUST00791,4
2024-01-22,Monitor,4701.65,Pune,CUST00054,5
2024-07-22,Headphones,2722.69,Bangalore,CUST00252,1
2024-07-04,Scanner,4286.8,Kolkata,CUST00091,3
2024-06-11,Scanner,1537.94,Chennai,CUST00246,2
2024-10-11,Headphones,4465.27,Kolkata,CUST00747,1
2024-06-26,Keyboard,659.5,Pune,CUST00470,3
2024-02-05,Printer,715.04,Hyderabad,CUST00339,5
2024-01-24,Headphones,4469.86,Hyderabad,CUST00691,2
2024-09-06,Headphones,2925.93,Pune,CUST00814,2
2024-03-07,Laptop,3276.25,Mumbai,CUST00212,3
2024-03-17,Monitor,2189.02,Delhi,CUST00013,1
2024-05-07,Webcam,4309.3,Pune,CUST00006,5
2024-06-16,Mouse,330.35,Hyderabad,CUST00921,3
2024-05-17,Headphones,4675.42,Bangalore,CUST00192,3
2024-07-03,Keyboard,1594.09,Chennai,CUST00944,4
2024-09-09,Headphones,4864.95,Ahmedabad,CUST00816,2
2024-04-02,Headphones,272.98,Chennai,CUST00501,1
2024-04-08,Scanner,3349.09,Kolkata,CUST00262,5
2024-10-11,Scanner,2732.67,Chennai,CUST00409,2
2024-04-11,Headphones,1379.84,Delhi,CUST00913,2
2024-08-11,Printer,790.84,Bangalore,CUST00760,5
2024-08-26,Keyboard,133.39,Mumbai,CUST00712,1
2024-06-17,Webcam,3802.03,Delhi,CUST00356,5
2024-08-05,Keyboard,4670.87,Bangalore,CUST00157,4
2024-08-16,Mouse,4583.18,Pune,CUST00627,1
2024-10-05,Mouse,751.65,Kolkata,CUST00347,1
2024-11-18,Keyboard,3889.07,Chennai,CUST00703,5
2024-07-12,Laptop,3981.68,Bangalore,CUST00690,4
2024-05-08,Mouse,720.47,Pune,CUST00945,2
2024-10-29,Headphones,1646.45,Chennai,CUST00290,4
2024-11-12,Scanner,4010.78,Ahmedabad,CUST00339,5
2024-07-27,Mouse,1595.68,Chennai,CUST00307,3
2024-06-21,Headphones,2839.6,Hyderabad,CUST00121,3
2024-06-22,Webcam,2893.04,Hyderabad,CUST00650,2
2024-05-07,Headphones,1649.33,Delhi,CUST00745,4
2024-05-26,Monitor,2115.56,Pune,CUST00509,2
2024-10-26,Keyboard,274.3,Pune,CUST00747,2
2024-12-31,Keyboard,3776.61,Bangalore,CUST00694,3
2024-01-13,Monitor,1455.63,Pune,CUST00126,2
2024-10-18,Mouse,3836.98,Chennai,CUST00882,1
2024-03-31,Laptop,1942.64,Hyderabad,CUST00033,5
2024-03-06,Scanner,4500.56,Hyderabad,CUST00014,3
2024-05-17,Monitor,3277.17,Mumbai,CUST00468,4
2024-11-11,Monitor,1771.7,Ahmedabad,CUST00609,2
2024-03-14,Keyboard,1098.52,Pune,CUST00431,3
2024-11-27,Laptop,727.55,Bangalore,CUST00951,1
2024-04-25,Scanner,3718.21,Ahmedabad,CUST00717,3
2024-10-17,Printer,2712.09,Hyderabad,CUST00769,2
2024-02-18,Mouse,2577.06,Bangalore,CUST00833,2
2024-07-25,Headphones,2989.97,Mumbai,CUST00907,1
2024-06-23,Scanner,779.17,Bangalore,CUST00777,2
2024-07-28,Scanner,4309.11,Ahmedabad,CUST00574,3
2024-07-20,Headphones,3669.24,Chennai,CUST00633,5
2024-06-15,Webcam,4903.26,Bangalore,CUST00188,3
2024-07-25,Keyboard,3170.02,Ahmedabad,CUST00871,5
2024-07-05,Scanner,4752.85,Ahmedabad,CUST00786,5
2024-03-18,Headphones,4783.87,Ahmedabad,CUST00081,1
2024-12-21,Headphones,706.84,Bangalore,CUST00432,4
2024-08-15,Printer,577.02,Chennai,CUST00773,4
2024-02-17,Scanner,3500.52,Hyderabad,CUST00872,3
2024-02-27,Mouse,2687.69,Chennai,CUST00586,1
2024-06-17,Monitor,1751.94,Delhi,CUST00720,3
2024-04-01,Laptop,3630.68,Hyderabad,CUST00918,2
2024-01-09,Keyboard,1840.42,Mumbai,CUST00274,4
2024-10-02,Headphones,3048.29,Hyderabad,CUST00459,3
2024-01-10,Monitor,628.01,Hyderabad,CUST00075,5
2024-07-21,Printer,4596.18,Chennai,CUST00710,2
2024-04-08,Scanner,3005.64,Kolkata,CUST00119,5
2024-02-18,Keyboard,4163.63,Chennai,CUST00593,2
2024-07-01,Laptop,1380.38,Kolkata,CUST00729,4
2024-05-22,Webcam,4305.46,Mumbai,CUST00985,4
2024-06-03,Mouse,2357.9,Delhi,CUST00994,5
2024-10-13,Scanner,3312.05,Hyderabad,CUST00241,2
2024-10-11,Scanner,2719.85,Pune,CUST00321,1
2024-10-26,Scanner,2569.7,Delhi,CUST00441,3
2024-08-11,Scanner,2162.05,Pune,CUST00256,4
2024-12-28,Scanner,3799.99,Bangalore,CUST00444,4
2024-11-06,Monitor,4263.37,Chennai,CUST00740,1
2024-01-09,Scanner,2475.62,Pune,CUST00069,3
2024-02-20,Scanner,3262.76,Kolkata,CUST00271,5
2024-12-21,Monitor,4400.47,Bangalore,CUST00219,3
2024-08-22,Monitor,2918.55,Delhi,CUST00141,1
2024-07-21,Webcam,2706.85,Hyderabad,CUST00887,1
2024-06-01,Monitor,3985.28,Bangalore,CUST00141,4
2024-05-07,Mouse,2481.89,Kolkata,CUST00927,5
2024-01-20,Monitor,4668.44,Pune,CUST00009,5
2024-08-14,Webcam,4897.43,Delhi,CUST00192,1
2024-07-28,Laptop,1749.55,Kolkata,CUST00813,4
2024-11-26,Monitor,170.27,Kolkata,CUST00840,4
2024-05-13,Webcam,1322.75,Pune,CUST00231,5
2024-04-29,Keyboard,2869.85,Chennai,CUST00745,3
2024-10-15,Printer,1075.07,Ahmedabad,CUST00610,4
2024-09-27,Mouse,2814.75,Chennai,CUST00173,3
2024-11-25,Laptop,884.08,Ahmedabad,CUST00575,3
2024-01-28,Webcam,2598.36,Hyderabad,CUST00841,5
2024-04-28,Scanner,4905.42,Kolkata,CUST00497,3
2024-09-09,Headphones,3408.07,Kolkata,CUST00337,2
2024-03-11,Mouse,2735.44,Hyderabad,CUST00247,4
2024-10-24,Webcam,1872.65,Chennai,CUST00439,4
2024-08-03,Monitor,4390.65,Mumbai,CUST00363,2
2024-11-18,Monitor,1337.27,Pune,CUST00771,2
2024-04-05,Keyboard,3619.84,Chennai,CUST00433,3
2024-04-29,Headphones,1160.69,Bangalore,CUST00505,1
2024-06-17,Monitor,1171.84,Pune,CUST00860,2
2024-01-13,Monitor,1434.26,Bangalore,CUST00783,4
2024-07-24,Laptop,3075.48,Ahmedabad,CUST00822,2
2024-11-22,Printer,1940.59,Pune,CUST00768,3
2024-07-29,Headphones,2443.32,Delhi,CUST00497,5
2024-06-16,Scanner,660.68,Hyderabad,CUST00670,3
2024-06-16,Monitor,4414.46,Bangalore,CUST00025,5
2024-04-26,Keyboard,3493.15,Pune,CUST00534,3
2024-10-19,Laptop,2849.73,Kolkata,CUST00046,1
2024-03-29,Keyboard,3555.61,Hyderabad,CUST00660,5
2024-10-26,Laptop,4255.63,Hyderabad,CUST00170,2
2024-11-19,Laptop,1125.29,Kolkata,CUST00652,2
2024-12-14,Keyboard,4997.4,Hyderabad,CUST00737,5
2024-02-27,Scanner,1035.16,Pune,CUST00927,5
2024-03-28,Printer,3516.62,Mumbai,CUST00621,4
2024-01-07,Scanner,673.13,Ahmedabad,CUST00850,4
2024-09-28,Scanner,4494.15,Bangalore,CUST00300,1
2024-05-19,Keyboard,4017.7,Bangalore,CUST00336,5
2024-05-28,Laptop,4316.2,Mumbai,CUST00962,4
2024-08-05,Headphones,965.04,Hyderabad,CUST00820,2
2024-12-03,Printer,4697.24,Ahmedabad,CUST00826,4
2024-05-10,Keyboard,3253.28,Bangalore,CUST00166,4
2024-07-27,Scanner,368.42,Hyderabad,CUST00156,2
2024-06-12,Headphones,2135.37,Delhi,CUST00165,4
2024-05-23,Webcam,488.58,Pune,CUST00931,1
2024-05-27,Headphones,4757.75,Ahmedabad,CUST00313,3
2024-06-22,Mouse,4071.9,Chennai,CUST00243,5
2024-10-26,Headphones,3194.5,Pune,CUST00768,1
2024-11-04,Printer,130.07,Delhi,CUST00852,1
2024-12-02,Keyboard,4753.59,Bangalore,CUST00402,3
2024-02-05,Mouse,3167.03,Kolkata,CUST00700,2
2024-04-03,Laptop,463.59,Delhi,CUST00656,4
2024-09-27,Keyboard,971.38,Pune,CUST00698,5
2024-09-19,Keyboard,2783.51,Ahmedabad,CUST00877,5
2024-11-15,Headphones,4120.54,Pune,CUST00738,1
2024-11-29,Printer,1595.77,Mumbai,CUST00010,4
2024-05-09,Webcam,4934.1,Pune,CUST00891,2
2024-05-22,Mouse,1344.07,Chennai,CUST00151,2
2024-02-09,Laptop,3814.52,Hyderabad,CUST00945,4
2024-03-29,Printer,3156.21,Delhi,CUST00729,2
2024-12-09,Mouse,3707.79,Chennai,CUST00870,5
2024-01-07,Keyboard,4544.91,Kolkata,CUST00505,3
2024-06-11,Headphones,560.61,Hyderabad,CUST00195,2
2024-10-01,Monitor,4533.5,Delhi,CUST00312,5
2024-10-19,Printer,3731.95,Hyderabad,CUST00421,1
2024-08-01,Monitor,379.33,Chennai,CUST00064,4
2024-12-15,Mouse,1856.58,Bangalore,CUST00072,1
2024-12-10,Mouse,2186.0,Hyderabad,CUST00524,5
2024-12-08,Printer,1202.24,Ahmedabad,CUST00551,3
2024-11-23,Keyboard,1753.96,Ahmedabad,CUST00667,2
2024-02-18,Mouse,857.87,Mumbai,CUST00797,1
2024-09-21,Printer,2537.8,Pune,CUST00893,3
2024-07-21,Webcam,3712.24,Hyderabad,CUST00888,1
2024-03-07,Mouse,445.39,Delhi,CUST00498,1
2024-10-28,Webcam,2273.21,Chennai,CUST00621,4
2024-08-16,Webcam,2251.17,Pune,CUST00612,1
2024-08-24,Laptop,3894.2,Chennai,CUST00331,4
2024-02-11,Monitor,4318.5,Ahmedabad,CUST00350,4
2024-06-07,Printer,529.38,Ahmedabad,CUST00563,1
2024-03-18,Laptop,4109.21,Pune,CUST00874,1
2024-07-03,Keyboard,1224.45,Bangalore,CUST00890,4
2024-12-25,Headphones,3361.66,Chennai,CUST00169,5
2024-02-15,Scanner,2475.29,Ahmedabad,CUST00266,3
2024-02-01,Printer,575.43,Ahmedabad,CUST00466,4
2024-11-08,Scanner,3806.29,Chennai,CUST00517,1
2024-01-08,Webcam,1823.99,Ahmedabad,CUST00614,1
2024-08-31,Keyboard,4747.07,Ahmedabad,CUST00185,3
2024-12-07,Monitor,199.52,Bangalore,CUST00666,2
2024-02-11,Mouse,1849.03,Pune,CUST00790,3
2024-07-24,Scanner,2586.13,Pune,CUST00784,5
2024-02-03,Webcam,3344.77,Delhi,CUST00641,2
2024-01-27,Laptop,455.08,Chennai,CUST00294,4
2024-05-11,Webcam,4460.31,Pune,CUST00805,5
2024-04-30,Webcam,4432.19,Kolkata,CUST00779,4
2024-07-25,Printer,3984.46,Ahmedabad,CUST00880,2
2024-09-22,Headphones,3258.3,Bangalore,CUST00434,4
2024-08-19,Printer,3561.38,Ahmedabad,CUST00499,2
2024-05-31,Monitor,973.78,Hyderabad,CUST00068,3
2024-08-06,Mouse,2405.55,Mumbai,CUST00404,4
2024-02-29,Headphones,2390.75,Pune,CUST00696,2
2024-04-24,Monitor,2886.26,Chennai,CUST00475,4
2024-12-01,Headphones,3788.29,Hyderabad,CUST00162,5
2024-08-05,Mouse,4373.91,Kolkata,CUST00019,5
2024-10-23,Printer,2817.83,Mumbai,CUST00777,1
2024-12-30,Webcam,649.48,Pune,CUST00823,4
2024-05-25,Headphones,1665.49,Pune,CUST00483,3
2024-05-02,Laptop,588.09,Pune,CUST00492,1
2024-08-07,Webcam,4852.46,Kolkata,CUST00894,5
2024-06-02,Scanner,1754.45,Ahmedabad,CUST00913,1
2024-06-17,Mouse,2166.69,Mumbai,CUST00775,2
2024-03-09,Printer,2773.75,Kolkata,CUST00105,2
2024-04-08,Laptop,4708.44,Chennai,CUST00630,1
2024-11-14,Scanner,1100.95,Ahmedabad,CUST00009,1
2024-04-25,Webcam,1884.32,Chennai,CUST00698,3
2024-09-09,Printer,1409.26,Mumbai,CUST00220,5
